City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1294,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
1295,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
1296,Ostrogozhsk,RU,50.8664,39.0756,67.64,67,38,2.93,scattered clouds
1297,Khatanga,RU,71.9667,102.5,40.14,77,100,8.32,overcast clouds
1298,Camacha,PT,33.0833,-16.3333,65.62,77,40,18.41,scattered clouds
1299,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
1300,Kaitangata,NZ,-46.2817,169.8464,36.88,90,29,4.65,scattered clouds
1301,Ponta Do Sol,PT,32.6667,-17.1,76.71,71,0,3.94,clear sky
1302,Okha,RU,53.5739,142.9478,36.5,97,69,12.66,broken clouds
1303,Kidal,ML,18.4411,1.4078,98.44,7,3,7.31,clear sky
1304,Torbay,CA,47.6666,-52.7314,62.28,96,100,14.97,light rain
1305,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
1306,Saint-Philippe,RE,-21.3585,55.7679,65.79,81,66,11.03,light rain
1307,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
1308,Qaanaaq,GL,77.484,-69.3632,31.24,85,100,4.9,overcast clouds
1309,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1310,Comodoro Rivadavia,AR,-45.8667,-67.5,48.06,25,0,12.66,clear sky
1311,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
1312,Taltal,CL,-25.4,-70.4833,63.55,72,31,5.77,scattered clouds
1313,Katsuura,JP,35.1333,140.3,68.14,84,100,7.02,overcast clouds
1314,Bengkulu,ID,-3.8004,102.2655,74.64,87,99,2.19,overcast clouds
1315,Banda Aceh,ID,5.5577,95.3222,79.02,80,99,8.63,overcast clouds
1316,Esperance,AU,-33.8667,121.9,56.44,59,96,16.73,overcast clouds
1317,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
1318,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1319,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
1320,Hasaki,JP,35.7333,140.8333,66.6,86,100,6.8,overcast clouds
1321,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1322,Butaritari,KI,3.0707,172.7902,82.11,74,95,13.87,light rain
1323,Oranjemund,NA,-28.55,16.4333,65.64,34,38,4.76,scattered clouds
1324,Sobolevo,RU,54.4299,31.8996,65.75,84,100,4.21,overcast clouds
1325,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1326,Souillac,MU,-20.5167,57.5167,70.18,88,75,10.36,light rain
1327,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1328,Barranca,PE,-10.75,-77.7667,67.86,72,39,10.22,scattered clouds
1329,Torbay,CA,47.6666,-52.7314,62.28,96,100,14.97,light rain
1330,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
1331,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1332,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
1333,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1334,Anadyr,RU,64.75,177.4833,48.7,49,0,2.24,clear sky
1335,Estelle,US,29.8458,-90.1067,78.8,93,100,5.75,overcast clouds
1336,Bonavista,CA,48.6499,-53.1147,49.93,97,100,20.42,overcast clouds
1337,Hithadhoo,MV,-0.6,73.0833,84.54,69,43,11.83,scattered clouds
1338,Vila Velha,BR,-20.3297,-40.2925,85.95,55,0,10.36,clear sky
1339,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1340,Komsomolskiy,UZ,40.4272,71.7189,72.32,53,16,6.91,few clouds
1341,Bagdarin,RU,54.4333,113.6,51.46,92,75,2.98,broken clouds
1342,Tiksi,RU,71.6872,128.8694,39.0,78,3,4.97,clear sky
1343,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1344,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
1345,Ahuimanu,US,21.4447,-157.8378,80.31,63,20,12.66,few clouds
1346,Bardiyah,LY,31.7561,25.0865,84.04,48,3,17.22,clear sky
1347,Kachiry,KZ,53.0675,76.1036,66.38,71,100,7.58,overcast clouds
1348,Rio Claro,BR,-22.4114,-47.5614,69.66,83,88,8.48,overcast clouds
1349,Valdez,EC,1.2492,-78.9831,80.22,80,36,13.13,light rain
1350,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
1351,Urdoma,RU,61.7533,48.5442,53.92,95,59,10.38,light rain
1352,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
1353,Gallipoli,TR,40.4103,26.6708,76.86,68,56,10.07,broken clouds
1354,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
1355,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
1356,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
1357,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
1358,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
1359,Nouadhibou,MR,20.931,-17.0347,71.58,78,0,20.71,sand
1360,Mehamn,NO,71.0357,27.8492,44.51,82,52,20.45,broken clouds
1361,Bethel,US,41.3712,-73.414,78.58,45,20,11.5,few clouds
1362,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1363,Kenai,US,60.5544,-151.2583,62.02,76,40,8.05,scattered clouds
1364,Agidel,RU,55.9077,53.9355,57.81,96,84,8.28,heavy intensity rain
1365,Dickinson,US,29.4608,-95.0513,99.09,58,75,4.0,broken clouds
1366,Sorland,NO,67.667,12.6934,46.26,76,0,16.28,clear sky
1367,Sabzevar,IR,36.2126,57.6819,79.88,32,0,16.11,clear sky
1368,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1369,Kenora,CA,49.8167,-94.4337,72.57,20,20,9.22,few clouds
1370,East London,ZA,-33.0153,27.9116,59.94,88,0,6.91,clear sky
1371,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1372,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1373,Iqaluit,CA,63.7506,-68.5145,51.53,57,20,16.11,few clouds
1374,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1375,Carnarvon,AU,-24.8667,113.6333,69.78,71,1,8.37,clear sky
1376,Raudeberg,NO,61.9875,5.1352,56.86,86,66,13.09,broken clouds
1377,Cocorit,MX,27.5833,-109.9667,94.84,41,90,12.1,overcast clouds
1378,Hithadhoo,MV,-0.6,73.0833,84.54,69,43,11.83,scattered clouds
1379,Otane,NZ,-39.8833,176.6333,58.01,56,0,13.65,clear sky
1380,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1381,Devils Lake,US,48.1128,-98.8651,71.94,55,0,11.5,clear sky
1382,Neryungri,RU,56.6709,124.6491,51.98,94,97,1.92,overcast clouds
1383,Thompson,CA,55.7435,-97.8558,69.96,32,20,3.44,few clouds
1384,Shelburne,CA,44.0787,-80.2041,68.13,47,5,13.02,clear sky
1385,Saint George,US,37.1041,-113.5841,102.63,15,0,3.44,clear sky
1386,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
1387,Cabo San Lucas,MX,22.8909,-109.9124,91.62,67,13,10.63,few clouds
1388,Labuhan,ID,-6.8844,112.2051,78.84,85,42,6.06,scattered clouds
1389,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1390,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
1391,Teya,RU,60.3778,92.6267,53.6,66,64,2.33,broken clouds
1392,Caticlan,PH,11.9334,121.9598,81.84,76,17,6.78,few clouds
1393,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1394,Tezu,IN,27.9167,96.1667,73.18,100,100,2.08,overcast clouds
1395,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
1396,Oussouye,SN,12.485,-16.5469,87.98,66,100,13.89,overcast clouds
1397,Yining,CN,29.0361,114.5636,70.3,93,100,1.28,overcast clouds
1398,Rawson,AR,-43.3002,-65.1023,48.99,31,35,8.21,scattered clouds
1399,Puerto Ayora,EC,-0.7393,-90.3518,80.56,69,0,11.39,clear sky
1400,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
1401,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1402,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
1403,Lebu,CL,-37.6167,-73.65,53.98,61,6,12.71,clear sky
1404,Kenai,US,60.5544,-151.2583,62.02,76,40,8.05,scattered clouds
1405,Daia,RO,44.0,25.9833,70.21,87,69,8.32,broken clouds
1406,Port-Gentil,GA,-0.7193,8.7815,76.96,83,20,5.75,few clouds
1407,Saint-Augustin,CA,51.226,-58.6502,52.83,97,100,11.54,overcast clouds
1408,Codrington,AU,-38.2667,141.9667,51.64,66,100,15.5,overcast clouds
1409,Zheleznodorozhnyy,RU,55.7503,38.0042,72.01,73,47,5.08,scattered clouds
1410,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
1411,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1412,Vitim,RU,59.4511,112.5578,50.68,65,28,3.11,scattered clouds
1413,Sayyan,YE,15.1718,44.3244,69.66,21,92,4.76,overcast clouds
1414,Lorengau,PG,-2.0226,147.2712,79.83,70,18,5.59,few clouds
1415,Sibolga,ID,1.7427,98.7792,75.06,90,100,3.71,overcast clouds
1416,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1417,Boca Do Acre,BR,-8.7522,-67.3978,74.91,96,100,3.87,overcast clouds
1418,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
1419,Carnarvon,AU,-24.8667,113.6333,69.78,71,1,8.37,clear sky
1420,Saint Anthony,US,45.0205,-93.218,78.87,31,20,8.05,few clouds
1421,Vallenar,CL,-28.5708,-70.7581,79.2,16,5,5.21,clear sky
1422,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1423,Nyaunglebin,MM,17.95,96.7333,75.0,96,100,4.88,overcast clouds
1424,La Palma,US,33.8464,-118.0467,95.5,74,40,9.22,scattered clouds
1425,Namibe,AO,-15.1961,12.1522,71.83,68,0,3.09,clear sky
1426,Nicoya,CR,10.1483,-85.452,84.49,71,58,2.51,broken clouds
1427,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1428,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1429,Shache,CN,38.4167,77.2406,77.72,23,100,6.64,overcast clouds
1430,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1431,Sinnamary,GF,5.3833,-52.95,82.42,75,87,8.05,overcast clouds
1432,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1433,Hambantota,LK,6.1241,81.1185,79.14,94,20,6.91,few clouds
1434,Port Alfred,ZA,-33.5906,26.891,58.17,87,0,11.39,clear sky
1435,Balaka,MW,-14.9793,34.9558,59.05,76,4,5.01,clear sky
1436,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
1437,Odweyne,SO,9.4092,45.064,75.78,59,52,11.48,broken clouds
1438,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1439,Agucadoura,PT,41.4318,-8.7804,82.08,75,5,21.21,clear sky
1440,Khatanga,RU,71.9667,102.5,40.14,77,100,8.32,overcast clouds
1441,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1442,San Benito Abad,CO,8.929,-75.0271,86.68,69,100,2.71,overcast clouds
1443,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
1444,Scottsboro,US,34.6723,-86.0341,81.63,50,0,0.0,clear sky
1445,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
1446,Chokurdakh,RU,70.6333,147.9167,48.72,53,73,10.74,broken clouds
1447,Kirakira,SB,-10.4544,161.9205,79.23,84,23,5.57,few clouds
1448,Nemuro,JP,43.3236,145.575,47.64,92,36,9.75,scattered clouds
1449,Hofn,IS,64.2539,-15.2082,50.02,81,100,16.11,overcast clouds
1450,Yar-Sale,RU,66.8333,70.8333,54.27,84,100,13.42,overcast clouds
1451,Nago,JP,26.5881,127.9761,81.03,87,100,17.38,overcast clouds
1452,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1453,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1454,East London,ZA,-33.0153,27.9116,59.94,88,0,6.91,clear sky
1455,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
1456,Port-Gentil,GA,-0.7193,8.7815,76.96,83,20,5.75,few clouds
1457,Geraldton,AU,-28.7667,114.6,63.01,94,40,10.36,scattered clouds
1458,Abu Kamal,SY,34.4506,40.9171,88.07,14,0,7.11,clear sky
1459,Bantry,IE,51.6833,-9.45,58.78,91,48,20.65,scattered clouds
1460,Savantvadi,IN,15.9,73.8167,76.39,89,100,2.59,light rain
1461,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
1462,Mozarlandia,BR,-14.7447,-50.5706,90.16,27,100,9.06,overcast clouds
1463,Chumikan,RU,54.7183,135.315,39.22,93,100,2.71,overcast clouds
1464,Agua Prieta,MX,31.3,-109.5667,97.38,18,100,1.34,overcast clouds
1465,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1466,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
1467,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1468,Socorro,US,31.6546,-106.3033,99.61,16,0,11.5,clear sky
1469,Kande,TG,9.9578,1.0447,82.74,85,98,10.42,moderate rain
1470,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
1471,New Norfolk,AU,-42.7826,147.0587,45.9,86,100,5.99,overcast clouds
1472,Trat,TH,12.5,102.5,83.91,88,100,0.2,overcast clouds
1473,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
1474,Santarem,BR,-2.4431,-54.7083,86.13,79,20,9.22,few clouds
1475,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1476,Porirua,NZ,-41.1333,174.85,56.62,85,100,27.81,overcast clouds
1477,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1478,Sao Joao Da Barra,BR,-21.6403,-41.0511,86.09,68,25,8.79,scattered clouds
1479,Arraial Do Cabo,BR,-22.9661,-42.0278,78.76,69,75,3.44,broken clouds
1480,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1481,Saint George,US,37.1041,-113.5841,102.63,15,0,3.44,clear sky
1482,Georgetown,MY,5.4112,100.3354,80.53,93,20,1.14,few clouds
1483,Nikolskoye,RU,59.7035,30.7861,62.49,78,100,3.53,overcast clouds
1484,Ambon,ID,-3.6954,128.1814,75.34,94,0,2.3,clear sky
1485,Kodiak,US,57.79,-152.4072,56.71,67,0,5.75,clear sky
1486,Saint-Philippe,RE,-21.3585,55.7679,65.79,81,66,11.03,light rain
1487,Terrace Bay,CA,48.7834,-87.1,53.33,57,58,12.5,broken clouds
1488,Killybegs,IE,54.6333,-8.45,56.91,83,39,26.49,scattered clouds
1489,Chuy,UY,-33.6971,-53.4616,51.03,50,12,14.74,few clouds
1490,Avarua,CK,-21.2078,-159.775,75.25,60,72,5.75,broken clouds
1491,Mahon,ES,39.8885,4.2658,77.56,47,0,8.05,clear sky
1492,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
1493,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
1494,New Norfolk,AU,-42.7826,147.0587,45.9,86,100,5.99,overcast clouds
1495,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
1496,Bud,US,39.447,-86.1758,77.2,55,100,10.07,overcast clouds
1497,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
1498,Hasaki,JP,35.7333,140.8333,66.6,86,100,6.8,overcast clouds
1499,Hami,CN,42.8,93.45,74.62,10,35,4.25,scattered clouds
1500,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
1501,Monrovia,LR,6.3005,-10.7969,78.3,84,100,9.51,light rain
1502,Broome,US,42.2506,-75.833,72.7,51,20,14.97,few clouds
1503,Dikson,RU,73.5069,80.5464,32.25,87,96,6.4,overcast clouds
1504,Bozovici,RO,44.9389,22.0017,67.33,93,65,2.68,broken clouds
1505,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1506,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
1507,Richards Bay,ZA,-28.783,32.0377,64.04,85,11,4.47,few clouds
1508,Severo-Kurilsk,RU,50.6789,156.125,43.32,94,100,9.28,overcast clouds
1509,Clyde River,CA,70.4692,-68.5914,34.03,93,100,10.36,overcast clouds
1510,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1511,Tiznit,MA,29.5833,-9.5,73.51,64,1,6.17,clear sky
1512,Saint-Augustin,CA,51.226,-58.6502,52.83,97,100,11.54,overcast clouds
1513,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1514,Lodja,CD,-3.4833,23.4333,73.81,48,8,2.53,clear sky
1515,Nago,JP,26.5881,127.9761,81.03,87,100,17.38,overcast clouds
1516,Tura,IN,25.5198,90.2201,72.5,97,100,6.46,overcast clouds
1517,Pacific Grove,US,36.6177,-121.9166,92.34,46,0,0.0,clear sky
1518,General Roca,AR,-39.0333,-67.5833,55.24,25,0,10.78,clear sky
1519,Narasannapeta,IN,18.4167,84.05,86.04,61,100,6.06,overcast clouds
1520,Ponta Do Sol,PT,32.6667,-17.1,76.71,71,0,3.94,clear sky
1521,Cabo San Lucas,MX,22.8909,-109.9124,91.62,67,13,10.63,few clouds
1522,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1523,Mantua,IT,45.1667,10.7833,83.44,60,3,4.63,clear sky
1524,Chuy,UY,-33.6971,-53.4616,51.03,50,12,14.74,few clouds
1525,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1526,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1527,Nome,US,64.5011,-165.4064,57.27,30,0,6.91,clear sky
1528,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
1529,Ostrovnoy,RU,68.0531,39.5131,43.61,73,16,6.38,few clouds
1530,Souillac,MU,-20.5167,57.5167,70.18,88,75,10.36,light rain
1531,Kysyl-Syr,RU,63.8986,122.7617,50.43,68,72,4.97,broken clouds
1532,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1533,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1534,Carauari,BR,-4.8828,-66.8958,82.74,80,100,2.04,overcast clouds
1535,Waitati,NZ,-45.75,170.5667,39.79,63,36,3.51,scattered clouds
1536,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
1537,Kavaratti,IN,10.5669,72.642,83.08,78,100,12.62,overcast clouds
1538,Faanui,PF,-16.4833,-151.75,80.24,75,9,18.97,clear sky
1539,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
1540,Kendari,ID,-3.945,122.4989,74.98,93,80,2.98,broken clouds
1541,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1542,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
1543,East London,ZA,-33.0153,27.9116,59.94,88,0,6.91,clear sky
1544,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1545,Buin,CL,-33.7333,-70.75,77.43,24,100,1.3,overcast clouds
1546,Polonnaruwa,LK,7.9333,81.0,79.7,68,100,10.89,overcast clouds
1547,Khatanga,RU,71.9667,102.5,40.14,77,100,8.32,overcast clouds
1548,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1549,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1550,Shimoda,JP,34.6667,138.95,63.1,87,100,2.35,overcast clouds
1551,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1552,Emerald,AU,-23.5333,148.1667,38.34,85,36,8.84,scattered clouds
1553,Arraial Do Cabo,BR,-22.9661,-42.0278,78.76,69,75,3.44,broken clouds
1554,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1555,Port Alfred,ZA,-33.5906,26.891,58.17,87,0,11.39,clear sky
1556,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
1557,Ribeira Grande,PT,38.5167,-28.7,64.8,94,75,4.61,broken clouds
1558,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1559,Esperance,AU,-33.8667,121.9,56.44,59,96,16.73,overcast clouds
1560,Talnakh,RU,69.4865,88.3972,49.21,56,13,7.58,few clouds
1561,Victor Harbor,AU,-35.5667,138.6167,50.68,80,72,9.64,broken clouds
1562,Severo-Kurilsk,RU,50.6789,156.125,43.32,94,100,9.28,overcast clouds
1563,Anamur,TR,36.0751,32.8369,76.32,69,0,11.16,clear sky
1564,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
1565,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1566,Geraldton,AU,-28.7667,114.6,63.01,94,40,10.36,scattered clouds
1567,Asfi,MA,32.2994,-9.2372,71.06,85,18,11.7,few clouds
1568,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
1569,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
1570,Komsomolskiy,UZ,40.4272,71.7189,72.32,53,16,6.91,few clouds
1571,Isangel,VU,-19.55,169.2667,75.96,87,62,0.27,broken clouds
1572,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1573,Klaksvik,FO,62.2266,-6.589,52.72,96,100,28.79,light rain
1574,Ankazobe,MG,-18.3167,47.1167,59.25,77,92,4.23,overcast clouds
1575,Rudbar,AF,30.15,62.6,95.43,9,2,4.43,clear sky
1576,Pisco,PE,-13.7,-76.2167,67.01,77,2,10.36,haze
1577,Ribeira Grande,PT,38.5167,-28.7,64.8,94,75,4.61,broken clouds
1578,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
1579,Kaitangata,NZ,-46.2817,169.8464,36.88,90,29,4.65,scattered clouds
1580,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
1581,Anadyr,RU,64.75,177.4833,48.7,49,0,2.24,clear sky
1582,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
1583,Iqaluit,CA,63.7506,-68.5145,51.53,57,20,16.11,few clouds
1584,Isangel,VU,-19.55,169.2667,75.96,87,62,0.27,broken clouds
1585,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
1586,Hilo,US,19.7297,-155.09,80.26,73,0,4.0,clear sky
1587,Richards Bay,ZA,-28.783,32.0377,64.04,85,11,4.47,few clouds
1588,Hithadhoo,MV,-0.6,73.0833,84.54,69,43,11.83,scattered clouds
1589,Butaritari,KI,3.0707,172.7902,82.11,74,95,13.87,light rain
1590,Ramos Arizpe,MX,25.55,-100.9667,95.29,40,0,0.0,clear sky
1591,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
1592,Keti Bandar,PK,24.1447,67.4497,84.42,72,100,17.85,overcast clouds
1593,Los Llanos De Aridane,ES,28.6585,-17.9182,72.12,85,0,14.97,clear sky
1594,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
1595,Camargo,MX,27.6667,-105.1667,94.01,19,0,3.44,clear sky
1596,Vila,PT,42.0304,-8.1588,68.88,74,6,4.88,clear sky
1597,Zhangjiakou,CN,40.81,114.8794,63.27,88,78,10.29,broken clouds
1598,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1599,Saint-Philippe,RE,-21.3585,55.7679,65.79,81,66,11.03,light rain
1600,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
1601,Blagoveshchensk,RU,50.2667,127.5333,50.61,100,20,2.24,few clouds
1602,Leningradskiy,RU,69.3833,178.4167,38.59,59,99,8.52,overcast clouds
1603,Tigil,RU,57.8,158.6667,44.15,73,100,7.11,overcast clouds
1604,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
1605,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1606,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
1607,Tarija,BO,-21.5355,-64.7296,62.51,45,40,4.61,scattered clouds
1608,Hailar,CN,49.2,119.7,53.62,80,15,8.1,few clouds
1609,Terrace Bay,CA,48.7834,-87.1,53.33,57,58,12.5,broken clouds
1610,Cidreira,BR,-30.1811,-50.2056,55.42,64,58,20.42,broken clouds
1611,Chokurdakh,RU,70.6333,147.9167,48.72,53,73,10.74,broken clouds
1612,Fortuna,US,40.5982,-124.1573,79.92,65,20,9.22,few clouds
1613,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1614,Kaitangata,NZ,-46.2817,169.8464,36.88,90,29,4.65,scattered clouds
1615,Nanortalik,GL,60.1432,-45.2371,41.16,78,100,12.57,overcast clouds
1616,Avarua,CK,-21.2078,-159.775,75.25,60,72,5.75,broken clouds
1617,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
1618,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
1619,Tiksi,RU,71.6872,128.8694,39.0,78,3,4.97,clear sky
1620,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
1621,Longyearbyen,SJ,78.2186,15.6401,37.24,81,100,3.44,overcast clouds
1622,Baiyin,CN,36.5583,104.2081,68.07,43,86,1.63,overcast clouds
1623,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
1624,Obsharovka,RU,53.125,48.8531,63.68,85,100,7.58,overcast clouds
1625,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
1626,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
1627,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
1628,Bubaque,GW,11.2833,-15.8333,81.1,80,43,18.63,scattered clouds
1629,Saint Anthony,US,45.0205,-93.218,78.87,31,20,8.05,few clouds
1630,Gold Coast,AU,-28.0,153.4333,42.17,91,0,3.44,clear sky
1631,Bethel,US,41.3712,-73.414,78.58,45,20,11.5,few clouds
1632,Tunceli,TR,39.1083,39.5471,70.25,42,1,6.46,clear sky
1633,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
1634,Pangkalanbuun,ID,-2.6833,111.6167,74.53,96,100,1.48,overcast clouds
1635,Aguas Formosas,BR,-17.0822,-40.9358,84.29,30,7,4.94,clear sky
1636,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
